id_emp,latitude,longitude,type
373738,-22.7858,-43.3049,FINAL
373789,-22.9354,-42.8246,FINAL
373955,-22.7858,-43.3049,FINAL
373998,-23.0011,-44.3196,PTO_IBAMA
374008,-22.6215,-43.9081,FINAL
374072,-22.9129,-43.2003,FINAL
374085,-22.8268,-43.0634,FINAL
374093,-22.8268,-43.0634,FINAL
374113,-22.7858,-43.3049,FINAL
374156,-22.9129,-43.2003,FINAL
374223,-22.9129,-43.2003,FINAL
374225,-22.4165,-42.9752,FINAL
374287,-22.8268,-43.0634,FINAL
374638,-22.9129,-43.2003,PTO_IBAMA
374761,-22.4165,-42.9752,FINAL
374765,-23.0011,-44.3196,FINAL
374865,-22.9129,-43.2003,FINAL
374925,-23.0011,-44.3196,FINAL
374958,-22.764,-43.3992,FINAL
374993,-22.2932,-42.5377,PTO_IBAMA
375012,-22.8636,-43.7798,PTO_IBAMA
375068,-22.52,-43.1926,PTO_IBAMA
375159,-22.7858,-43.3049,FINAL
375230,-22.8268,-43.0634,FINAL
375247,-22.9354,-42.8246,FINAL
375264,-22.8268,-43.0634,FINAL
375323,-22.8268,-43.0634,FINAL
375477,-22.2932,-42.5377,FINAL
375510,-22.7528,-41.8846,FINAL
375547,-22.7565,-42.8639,FINAL
375593,-22.4715,-43.8269,FINAL
375700,-22.7858,-43.3049,FINAL
375730,-22.9129,-43.2003,FINAL
375793,-22.4165,-42.9752,FINAL
375950,-22.4705,-44.4509,FINAL
376017,-22.8268,-43.0634,PTO_IBAMA
376022,-22.8894,-42.0286,PTO_IBAMA
376079,-22.7858,-43.3049,FINAL
376094,-22.8268,-43.0634,FINAL
376151,-23.0011,-44.3196,FINAL
376163,-22.7858,-43.3049,FINAL
376221,-22.4897,-44.5675,PTO_IBAMA
376235,-22.8058,-43.3729,PTO_IBAMA
376250,-22.9129,-43.2003,FINAL
376299,-22.764,-43.3992,FINAL
376362,-22.7556,-43.4603,FINAL
376394,-22.9354,-42.8246,FINAL
376443,-22.9129,-43.2003,FINAL
376878,-22.9129,-43.2003,FINAL
376883,-22.8268,-43.0634,FINAL
376902,-22.7565,-42.8639,FINAL
376927,-22.4715,-43.8269,FINAL
376948,-22.52,-43.1926,PTO_IBAMA
376956,-22.4165,-42.9752,FINAL
376993,-22.8832,-43.1034,FINAL
377128,-22.9354,-42.8246,FINAL
377172,-22.4059,-43.6686,PTO_IBAMA
377307,-22.4165,-42.9752,FINAL
377392,-22.9129,-43.2003,FINAL
377399,-22.8268,-43.0634,FINAL
377424,-22.9129,-43.2003,FINAL
377537,-22.7858,-43.3049,FINAL
377606,-23.2221,-44.7175,FINAL
377607,-22.7102,-43.5518,FINAL
377678,-22.8832,-43.1034,FINAL
377705,-22.8268,-43.0634,FINAL
377709,-22.9354,-42.8246,FINAL
377711,-22.9129,-43.2003,FINAL
377765,-22.8268,-43.0634,FINAL
377772,-22.8268,-43.0634,FINAL
377812,-22.8058,-43.3729,FINAL
377839,-22.764,-43.3992,FINAL
377904,-22.8268,-43.0634,FINAL
377936,-22.9129,-43.2003,FINAL
377965,-22.8268,-43.0634,FINAL
378013,-22.7565,-42.8639,FINAL
378027,-22.4165,-42.9752,PTO_IBAMA
378081,-22.8268,-43.0634,FINAL
378137,-22.8268,-43.0634,FINAL
378145,-22.4165,-42.9752,FINAL
378153,-23.0011,-44.3196,PTO_IBAMA
378224,-22.8268,-43.0634,FINAL
378233,-22.5347,-42.9895,FINAL
378276,-22.8268,-43.0634,FINAL
378323,-22.4658,-42.6523,PTO_IBAMA
378406,-22.6632,-43.0315,FINAL
378482,-23.0011,-44.3196,FINAL
378521,-22.7858,-43.3049,FINAL
378580,-22.4165,-42.9752,FINAL
378673,-23.0011,-44.3196,FINAL
378754,-22.8268,-43.0634,FINAL
378866,-22.9129,-43.2003,FINAL
379085,-22.9129,-43.2003,PTO_IBAMA
379101,-22.5174,-41.9475,FINAL
379261,-22.8268,-43.0634,FINAL
379265,-22.9129,-43.2003,FINAL
379469,-22.4165,-42.9752,FINAL
379526,-22.9129,-43.2003,PTO_IBAMA
379572,-22.52,-43.1926,PTO_IBAMA
379665,-22.7858,-43.3049,FINAL
379729,-22.4812,-42.2066,FINAL
379892,-22.9129,-43.2003,FINAL
379897,-22.9129,-43.2003,FINAL
379956,-22.4059,-43.6686,FINAL
380040,-22.5174,-41.9475,FINAL
380110,-22.8894,-42.0286,PTO_IBAMA
380142,-23.0011,-44.3196,PTO_IBAMA
380144,-22.4705,-44.4509,FINAL
380190,-22.764,-43.3992,FINAL
380221,-23.0011,-44.3196,FINAL
380303,-22.9129,-43.2003,FINAL
380334,-23.0011,-44.3196,PTO_IBAMA
380369,-22.8268,-43.0634,FINAL
380445,-22.7858,-43.3049,FINAL
380474,-22.7858,-43.3049,FINAL
380480,-22.9354,-42.8246,FINAL
380610,-22.4897,-44.5675,FINAL
380628,-22.4165,-42.9752,PTO_IBAMA
380673,-22.8268,-43.0634,FINAL
380678,-22.7858,-43.3049,FINAL
380680,-22.2932,-42.5377,FINAL
380684,-22.8894,-42.0286,PTO_IBAMA
380706,-23.0011,-44.3196,PTO_IBAMA
380783,-22.9129,-43.2003,FINAL
380827,-22.8268,-43.0634,FINAL
380846,-22.8268,-43.0634,FINAL
380849,-22.4165,-42.9752,FINAL
380863,-22.8268,-43.0634,FINAL
381072,-22.8697,-42.3326,FINAL
381087,-22.4165,-42.9752,FINAL
381105,-22.9129,-43.2003,FINAL
381121,-22.7858,-43.3049,FINAL
381169,-23.0011,-44.3196,PTO_IBAMA
381191,-23.0011,-44.3196,FINAL
381441,-22.52,-43.1926,FINAL
381458,-22.9129,-43.2003,FINAL
381468,-22.9129,-43.2003,FINAL
381599,-22.8058,-43.3729,FINAL
381795,-22.8268,-43.0634,FINAL
381816,-22.9129,-43.2003,PTO_IBAMA
381897,-22.8268,-43.0634,FINAL
381938,-22.8058,-43.3729,FINAL
381982,-22.8058,-43.3729,FINAL
382086,-22.7858,-43.3049,FINAL
382100,-22.4658,-42.6523,FINAL
382193,-22.764,-43.3992,FINAL
382211,-22.8268,-43.0634,FINAL
382318,-22.2932,-42.5377,FINAL
382395,-22.4165,-42.9752,FINAL
382437,-23.0011,-44.3196,FINAL
382694,-22.9129,-43.2003,FINAL
382729,-22.7556,-43.4603,FINAL
382747,-22.9354,-42.8246,FINAL
382845,-22.764,-43.3992,FINAL
383090,-22.4165,-42.9752,FINAL
383123,-22.7858,-43.3049,FINAL
383135,-22.8058,-43.3729,FINAL
383281,-22.4165,-42.9752,FINAL
383732,-22.9354,-42.8246,FINAL
383807,-22.4165,-42.9752,FINAL
383826,-22.7858,-43.3049,FINAL
383956,-22.7556,-43.4603,FINAL
384099,-22.5174,-41.9475,PTO_IBAMA
384109,-22.9129,-43.2003,FINAL
384218,-22.9354,-42.8246,FINAL
384323,-22.7565,-42.8639,FINAL
384338,-23.0011,-44.3196,PTO_IBAMA
384462,-22.7858,-43.3049,FINAL
384509,-22.9129,-43.2003,FINAL
384517,-22.9354,-42.8246,FINAL
384526,-22.8508,-43.2537,PTO_IBAMA
384576,-22.9129,-43.2003,FINAL
384586,-22.4165,-42.9752,PTO_IBAMA
384599,-22.9129,-43.2003,FINAL
384621,-22.8636,-43.7798,FINAL
384719,-22.9129,-43.2003,PTO_IBAMA
384780,-22.6632,-43.0315,FINAL
384865,-22.8268,-43.0634,FINAL
384939,-22.4165,-42.9752,FINAL
384940,-22.1165,-43.2185,FINAL
384997,-22.4165,-42.9752,FINAL
385079,-22.2932,-42.5377,PTO_IBAMA
385081,-22.5347,-42.9895,FINAL
385185,-22.9292,-42.5099,FINAL
385451,-22.9129,-43.2003,FINAL
385480,-22.4705,-44.4509,PTO_IBAMA
385519,-22.8058,-43.3729,FINAL
385625,-22.9129,-43.2003,FINAL
385667,-22.9129,-43.2003,FINAL
385853,-22.8636,-43.7798,FINAL
385949,-22.8697,-42.3326,FINAL
385953,-22.2932,-42.5377,FINAL
385994,-23.0011,-44.3196,FINAL
386085,-22.8268,-43.0634,FINAL
386278,-22.9129,-43.2003,FINAL
386338,-22.7556,-43.4603,FINAL
386505,-22.4705,-44.4509,FINAL
386521,-22.9129,-43.2003,FINAL
386563,-22.9129,-43.2003,FINAL
386731,-23.0011,-44.3196,FINAL
386798,-22.6632,-43.0315,FINAL
386860,-22.9129,-43.2003,FINAL
386871,-22.9129,-43.2003,PTO_IBAMA
387098,-22.9354,-42.8246,FINAL
387171,-22.9129,-43.2003,FINAL
387239,-22.6215,-43.9081,FINAL
387727,-22.9129,-43.2003,FINAL
387877,-22.8636,-43.7798,FINAL
387894,-22.4165,-42.9752,FINAL
387940,-22.9129,-43.2003,FINAL
387964,-22.9354,-42.8246,FINAL
387979,-22.8636,-43.7798,FINAL
387982,-22.9129,-43.2003,FINAL
387983,-22.8268,-43.0634,FINAL
388083,-22.7858,-43.3049,PTO_IBAMA
388088,-22.7556,-43.4603,FINAL
388119,-22.9129,-43.2003,FINAL
388137,-22.8268,-43.0634,FINAL
388308,-23.0011,-44.3196,PTO_IBAMA
388321,-22.5347,-42.9895,FINAL
388458,-22.4705,-44.4509,FINAL
388489,-22.9129,-43.2003,PTO_IBAMA
388490,-23.0011,-44.3196,PTO_IBAMA
388543,-22.764,-43.3992,FINAL
388564,-22.9129,-43.2003,FINAL
388903,-22.6632,-43.0315,FINAL
389058,-22.7858,-43.3049,FINAL
389119,-22.8697,-42.3326,FINAL
389135,-22.7448,-41.8776,PTO_IBAMA
389141,-23.0011,-44.3196,FINAL
389246,-22.8268,-43.0634,FINAL
389262,-22.9129,-43.2003,FINAL
389352,-22.5202,-44.0996,PTO_IBAMA
389440,-22.8058,-43.3729,FINAL
389442,-22.2932,-42.5377,FINAL
389517,-22.5481,-44.1752,PTO_IBAMA
389536,-22.8636,-43.7798,FINAL
389543,-22.5347,-42.9895,FINAL
389655,-23.0011,-44.3196,PTO_IBAMA
389987,-22.4165,-42.9752,FINAL
390094,-22.8636,-43.7798,FINAL
390099,-22.9354,-42.8246,FINAL
390196,-22.4165,-42.9752,FINAL
390353,-23.0011,-44.3196,PTO_IBAMA
390425,-22.8028,-43.4601,FINAL
390481,-22.8268,-43.0634,FINAL
390522,-22.9129,-43.2003,FINAL
390681,-22.7858,-43.3049,FINAL
390756,-22.4897,-44.5675,FINAL
391038,-22.8268,-43.0634,FINAL
391063,-22.4165,-42.9752,FINAL
391178,-22.9129,-43.2003,FINAL
391232,-22.5174,-41.9475,FINAL
391234,-22.4165,-42.9752,PTO_IBAMA
391245,-22.7528,-41.8846,FINAL
391384,-22.7556,-43.4603,FINAL
391462,-22.9129,-43.2003,FINAL
391484,-22.8894,-42.0286,FINAL
391536,-22.8894,-42.0286,FINAL
391715,-22.52,-43.1926,FINAL
391739,-22.9129,-43.2003,FINAL
391773,-23.0011,-44.3196,FINAL
391783,-22.8268,-43.0634,FINAL
391900,-22.9129,-43.2003,FINAL
391906,-22.7858,-43.3049,FINAL
391973,-22.5202,-44.0996,PTO_IBAMA
391994,-22.8268,-43.0634,FINAL
392033,-22.7858,-43.3049,PTO_IBAMA
392109,-22.8894,-42.0286,FINAL
392177,-22.9129,-43.2003,FINAL
392214,-22.9129,-43.2003,PTO_IBAMA
392223,-22.764,-43.3992,FINAL
392517,-22.9129,-43.2003,FINAL
392853,-22.8268,-43.0634,FINAL
393067,-23.0011,-44.3196,PTO_IBAMA
393183,-22.8268,-43.0634,FINAL
393242,-23.0011,-44.3196,FINAL
393304,-22.9129,-43.2003,FINAL
393360,-22.7556,-43.4603,FINAL
393475,-22.7565,-42.8639,PTO_IBAMA
393524,-22.9129,-43.2003,PTO_IBAMA
393528,-22.9129,-43.2003,FINAL
393551,-22.7858,-43.3049,FINAL
393658,-23.0011,-44.3196,FINAL
393698,-22.9129,-43.2003,PTO_IBAMA
393743,-22.9129,-43.2003,FINAL
393762,-22.6632,-43.0315,FINAL
393803,-22.4705,-44.4509,FINAL
393835,-22.9129,-43.2003,PTO_IBAMA
393910,-22.2932,-42.5377,FINAL
393970,-22.7556,-43.4603,PTO_IBAMA
393990,-22.9354,-42.8246,FINAL
394005,-22.9129,-43.2003,FINAL
394023,-22.9129,-43.2003,FINAL
394026,-22.7858,-43.3049,FINAL
394174,-22.7565,-42.8639,FINAL
394207,-22.4165,-42.9752,FINAL
394291,-22.7556,-43.4603,FINAL
394310,-22.9129,-43.2003,FINAL
394413,-22.8268,-43.0634,FINAL
394440,-22.8832,-43.1034,FINAL
394442,-22.2445,-43.7129,PTO_IBAMA
394605,-21.7622,-41.3181,FINAL
394688,-22.9354,-42.8246,FINAL
394689,-22.9129,-43.2003,FINAL
394702,-22.5347,-42.9895,FINAL
394994,-22.8697,-42.3326,FINAL
395041,-22.7858,-43.3049,FINAL
395146,-22.764,-43.3992,PTO_IBAMA
395197,-22.7528,-41.8846,FINAL
395199,-22.4165,-42.9752,FINAL
395248,-22.9354,-42.8246,FINAL
395280,-22.7556,-43.4603,FINAL
395383,-22.7565,-42.8639,FINAL
395524,-22.7858,-43.3049,FINAL
395543,-22.9354,-42.8246,FINAL
395656,-22.1165,-43.2185,FINAL
395684,-22.7556,-43.4603,FINAL
395728,-22.8268,-43.0634,FINAL
395881,-22.4165,-42.9752,PTO_IBAMA
396005,-22.8783,-43.2656,PTO_IBAMA
396160,-23.0011,-44.3196,FINAL
396171,-22.8832,-43.1034,FINAL
396172,-22.9129,-43.2003,FINAL
396184,-22.4165,-42.9752,FINAL
396210,-22.9129,-43.2003,FINAL
396291,-22.9354,-42.8246,PTO_IBAMA
396349,-22.9129,-43.2003,FINAL
396359,-22.9129,-43.2003,FINAL
396524,-22.9129,-43.2003,PTO_IBAMA
396660,-22.8268,-43.0634,FINAL
396681,-22.4165,-42.9752,PTO_IBAMA
397116,-22.9354,-42.8246,FINAL
397226,-22.9354,-42.8246,FINAL
397277,-22.9129,-43.2003,PTO_IBAMA
397557,-22.8268,-43.0634,FINAL
397558,-22.2445,-43.7129,PTO_IBAMA
397587,-22.9129,-43.2003,PTO_IBAMA
397628,-22.8268,-43.0634,FINAL
397655,-22.7858,-43.3049,FINAL
397718,-22.8697,-42.3326,FINAL
397867,-23.0011,-44.3196,FINAL
398230,-22.8697,-42.3326,FINAL
398303,-22.4897,-44.5675,FINAL
398311,-22.9354,-42.8246,FINAL
398439,-22.8629,-42.3215,PTO_IBAMA
398492,-22.5174,-41.9475,FINAL
398517,-22.6632,-43.0315,FINAL
398594,-22.4658,-42.6523,PTO_IBAMA
398616,-22.9129,-43.2003,FINAL
398667,-22.4059,-43.6686,FINAL
398796,-22.9129,-43.2003,FINAL
398892,-22.7102,-43.5518,FINAL
399104,-22.7858,-43.3049,FINAL
399177,-22.8268,-43.0634,FINAL
399286,-22.9354,-42.8246,FINAL
399329,-22.5347,-42.9895,FINAL
399365,-22.4165,-42.9752,FINAL
399394,-22.8268,-43.0634,FINAL
399425,-23.0011,-44.3196,FINAL
399460,-22.7565,-42.8639,FINAL
399661,-23.0011,-44.3196,PTO_IBAMA
399700,-22.9354,-42.8246,FINAL
399705,-22.7556,-43.4603,FINAL
399793,-22.4165,-42.9752,FINAL
399881,-22.9129,-43.2003,FINAL
399901,-22.5174,-41.9475,FINAL
399953,-22.9129,-43.2003,PTO_IBAMA
400020,-22.7858,-43.3049,FINAL
400034,-22.9354,-42.8246,FINAL
400058,-22.8268,-43.0634,FINAL
400107,-22.7528,-41.8846,FINAL
400170,-22.7102,-43.5518,FINAL
400284,-22.9354,-42.8246,FINAL
400325,-22.8028,-43.4601,FINAL
400332,-22.9354,-42.8246,FINAL
400358,-22.9129,-43.2003,PTO_IBAMA
400377,-23.0011,-44.3196,FINAL
400405,-22.4658,-42.6523,FINAL
400599,-22.4165,-42.9752,FINAL
400801,-22.4658,-42.6523,FINAL
400906,-22.8057,-43.4233,PTO_IBAMA
400952,-22.9354,-42.8246,FINAL
400963,-22.8268,-43.0634,FINAL
400968,-22.9129,-43.2003,FINAL
401007,-22.9354,-42.8246,FINAL
401106,-22.6215,-43.9081,PTO_IBAMA
401108,-22.8268,-43.0634,FINAL
401118,-22.8268,-43.0634,FINAL
401210,-22.8697,-42.3326,FINAL
401285,-22.4165,-42.9752,FINAL
401531,-22.7565,-42.8639,FINAL
401588,-22.9129,-43.2003,PTO_IBAMA
401765,-22.7102,-43.5518,FINAL
401845,-22.9354,-42.8246,FINAL
401848,-22.2932,-42.5377,FINAL
401860,-22.4165,-42.9752,FINAL
402046,-22.5174,-41.9475,FINAL
402270,-22.6435,-43.6602,FINAL
402342,-22.9354,-42.8246,FINAL
402379,-22.1525,-42.9327,PTO_IBAMA
402519,-22.2445,-43.7129,PTO_IBAMA
402538,-22.9354,-42.8246,FINAL
402632,-22.9354,-42.8246,FINAL
402746,-22.9129,-43.2003,FINAL
402779,-22.8268,-43.0634,FINAL
402817,-22.9354,-42.8246,FINAL
402836,-22.8268,-43.0634,FINAL
402842,-22.8268,-43.0634,FINAL
402922,-22.4165,-42.9752,FINAL
402928,-23.0011,-44.3196,PTO_IBAMA
402944,-22.4705,-44.4509,PTO_IBAMA
402952,-22.9354,-42.8246,FINAL
403071,-22.7858,-43.3049,FINAL
403229,-22.8697,-42.3326,FINAL
403248,-22.4165,-42.9752,FINAL
403321,-22.9129,-43.2003,FINAL
403430,-22.8268,-43.0634,FINAL
403516,-23.2221,-44.7175,FINAL
403592,-23.0011,-44.3196,FINAL
403594,-22.52,-43.1926,PTO_IBAMA
403617,-22.9354,-42.8246,FINAL
403808,-22.7556,-43.4603,FINAL
403849,-22.8268,-43.0634,FINAL
403859,-22.7858,-43.3049,FINAL
404092,-22.4165,-42.9752,FINAL
404135,-22.8697,-42.3326,FINAL
404174,-22.4658,-42.6523,PTO_IBAMA
404333,-22.9129,-43.2003,FINAL
404500,-22.52,-43.1926,FINAL
404549,-23.0002,-44.32,PTO_IBAMA
404560,-22.8268,-43.0634,FINAL
404588,-22.9129,-43.2003,FINAL
404605,-22.7858,-43.3049,FINAL
404629,-22.9354,-42.8246,FINAL
404671,-22.7858,-43.3049,FINAL
404700,-22.4165,-42.9752,FINAL
404804,-22.7565,-42.8639,PTO_IBAMA
404956,-22.8268,-43.0634,FINAL
404957,-23.0011,-44.3196,FINAL
405112,-22.9354,-42.8246,FINAL
405264,-23.0011,-44.3196,PTO_IBAMA
405307,-22.8697,-42.3326,FINAL
405317,-22.7556,-43.4603,FINAL
405377,-22.7565,-42.8639,FINAL
405482,-21.9797,-42.3664,PTO_IBAMA
405497,-22.8057,-43.4233,PTO_IBAMA
405526,-22.9129,-43.2003,FINAL
405586,-22.9129,-43.2003,PTO_IBAMA
405730,-22.8268,-43.0634,FINAL
405750,-22.8268,-43.0634,FINAL
405956,-22.7556,-43.4603,FINAL
406033,-22.764,-43.3992,FINAL
406141,-23.0011,-44.3196,FINAL
406300,-22.9129,-43.2003,FINAL
406315,-23.0011,-44.3196,FINAL
406447,-22.9129,-43.2003,PTO_IBAMA
406448,-21.7622,-41.3181,FINAL
406612,-22.9129,-43.2003,FINAL
406721,-22.9129,-43.2003,FINAL
406730,-22.9129,-43.2003,PTO_IBAMA
406980,-22.4165,-42.9752,FINAL
407089,-23.0011,-44.3196,FINAL
407198,-22.9594,-44.0409,FINAL
407297,-22.9129,-43.2003,FINAL
407406,-22.9354,-42.8246,FINAL
407486,-22.8268,-43.0634,FINAL
407511,-22.9129,-43.2003,FINAL
407532,-22.9354,-42.8246,PTO_IBAMA
407605,-22.4165,-42.9752,PTO_IBAMA
407751,-22.9129,-43.2003,FINAL
407944,-22.4165,-42.9752,FINAL
407962,-22.4658,-42.6523,FINAL
408033,-22.9129,-43.2003,FINAL
408142,-22.7102,-43.5518,FINAL
408182,-22.6632,-43.0315,FINAL
408213,-22.8028,-43.4601,FINAL
408229,-22.4165,-42.9752,FINAL
408266,-22.8268,-43.0634,FINAL
408466,-22.7556,-43.4603,FINAL
408516,-22.8894,-42.0286,PTO_IBAMA
408541,-22.4705,-44.4509,PTO_IBAMA
408588,-22.7565,-42.8639,FINAL
408604,-22.7858,-43.3049,PTO_IBAMA
408634,-22.7556,-43.4603,PTO_IBAMA
408736,-22.8636,-43.7798,FINAL
408984,-23.0011,-44.3196,FINAL
409109,-22.7565,-42.8639,FINAL
409156,-22.7858,-43.3049,FINAL
409248,-22.52,-43.1926,FINAL
409260,-22.4897,-44.5675,FINAL
409315,-22.4897,-44.5675,FINAL
409430,-22.4165,-42.9752,FINAL
409494,-22.4165,-42.9752,PTO_IBAMA
409775,-22.8832,-43.1034,FINAL
409863,-22.9129,-43.2003,FINAL
409894,-22.4897,-44.5675,FINAL
410016,-22.4897,-44.5675,FINAL
410133,-22.8268,-43.0634,FINAL
410250,-22.9129,-43.2003,PTO_IBAMA
410435,-22.7423,-42.7202,FINAL
410451,-22.9354,-42.8246,FINAL
410506,-23.0011,-44.3196,FINAL
410562,-22.8268,-43.0634,FINAL
410599,-23.0011,-44.3196,FINAL
410659,-22.9129,-43.2003,FINAL
410841,-23.0011,-44.3196,FINAL
411036,-22.9129,-43.2003,FINAL
411087,-25.4277,-49.273,PTO_IBAMA
411095,-22.9129,-43.2003,FINAL
411414,-22.4165,-42.9752,FINAL
411421,-22.72,-44.1419,FINAL
411472,-22.8268,-43.0634,FINAL
411568,-22.4165,-42.9752,FINAL
411660,-22.764,-43.3992,PTO_IBAMA
411706,-22.9594,-44.0409,FINAL
411808,-22.5347,-42.9895,PTO_IBAMA
411825,-22.9129,-43.2003,FINAL
411834,-22.8058,-43.3729,FINAL
411894,-23.0011,-44.3196,FINAL
411903,-21.7622,-41.3181,PTO_IBAMA
412016,-22.1165,-43.2185,FINAL
412019,-22.4165,-42.9752,FINAL
412044,-23.5329,-46.6395,FINAL
412090,-22.4165,-42.9752,FINAL
412164,-22.9292,-42.5099,FINAL
412220,-22.4165,-42.9752,FINAL
412307,-23.0011,-44.3196,FINAL
412400,-22.8268,-43.0634,FINAL
412428,-22.0861,-43.8293,FINAL
412554,-22.8268,-43.0634,FINAL
412569,-22.7565,-42.8639,FINAL
412574,-22.4165,-42.9752,FINAL
412619,-22.9129,-43.2003,FINAL
412749,-22.8268,-43.0634,FINAL
412882,-22.9129,-43.2003,FINAL
413010,-22.6632,-43.0315,FINAL
413018,-22.7858,-43.3049,FINAL
413037,-22.4165,-42.9752,FINAL
413088,-22.7102,-43.5518,FINAL
413157,-22.9129,-43.2003,FINAL
413180,-22.4705,-44.4509,FINAL
413457,-22.4165,-42.9752,PTO_IBAMA
413504,-23.0011,-44.3196,PTO_IBAMA
413547,-22.8832,-43.1034,PTO_IBAMA
413585,-22.6435,-43.6602,PTO_IBAMA
413909,-22.9129,-43.2003,FINAL
414022,-22.8058,-43.3729,FINAL
414040,-22.9129,-43.2003,FINAL
414068,-22.9354,-42.8246,FINAL
414071,-22.5174,-41.9475,FINAL
414207,-22.7858,-43.3049,FINAL
414481,-22.8894,-42.0286,FINAL
414554,-22.9129,-43.2003,FINAL
414620,-22.4658,-42.6523,FINAL
414859,-22.8268,-43.0634,FINAL
414893,-22.764,-43.3992,FINAL
414954,-22.8268,-43.0634,FINAL
414964,-22.4165,-42.9752,FINAL
415124,-22.7858,-43.3049,FINAL
415197,-22.8636,-43.7798,FINAL
415269,-22.8268,-43.0634,FINAL
415330,-22.8058,-43.3729,FINAL
415359,-22.9354,-42.8246,FINAL
415360,-22.7858,-43.3049,FINAL
415447,-22.4165,-42.9752,FINAL
415489,-22.7858,-43.3049,FINAL
415577,-22.7858,-43.3049,FINAL
415581,-22.4165,-42.9752,FINAL
415645,-22.9129,-43.2003,FINAL
415657,-22.9129,-43.2003,PTO_IBAMA
415846,-22.8697,-42.3326,FINAL
415995,-22.9354,-42.8246,FINAL
416322,-22.9129,-43.2003,FINAL
416325,-22.7858,-43.3049,FINAL
416371,-25.2072,-50.9725,PTO_IBAMA
416372,-25.6459,-49.318,PTO_IBAMA
416381,-25.2916,-49.2241,PTO_IBAMA
416397,-25.3783,-49.1969,PTO_IBAMA
416398,-24.5501,-54.0504,PTO_IBAMA
416400,-25.3885,-49.2561,PTO_IBAMA
416403,-23.8329,-49.7655,PTO_IBAMA
416405,-25.5435,-49.2921,PTO_IBAMA
416407,-25.4309,-49.273,PTO_IBAMA
416409,-25.3158,-49.2224,PTO_IBAMA
416421,-24.2787,-53.8272,PTO_IBAMA
416436,-24.9807,-53.4727,PTO_IBAMA
416438,-25.4852,-53.602,PTO_IBAMA
416440,-25.6097,-49.1708,PTO_IBAMA
416450,-25.4277,-49.273,PTO_IBAMA
416452,-25.6722,-49.3006,PTO_IBAMA
416454,-25.0919,-54.2475,PTO_IBAMA
416456,-26.0811,-53.055,PTO_IBAMA
416457,-25.5625,-49.1875,PTO_IBAMA
416460,-25.3507,-51.455,PTO_IBAMA
416475,-25.3131,-49.3035,PTO_IBAMA
416477,-24.5583,-54.0776,PTO_IBAMA
416478,-25.3432,-49.193,PTO_IBAMA
416479,-25.3542,-49.2168,PTO_IBAMA
416494,-25.5216,-49.2934,PTO_IBAMA
416495,-25.4308,-49.273,PTO_IBAMA
416503,-25.5334,-49.2006,PTO_IBAMA
416505,-25.5167,-49.2834,PTO_IBAMA
416515,-24.784,-53.2835,PTO_IBAMA
416517,-24.9357,-50.1217,PTO_IBAMA
416529,-23.7652,-53.3133,PTO_IBAMA
416531,-23.6891,-49.8405,PTO_IBAMA
416533,-24.1027,-54.2638,PTO_IBAMA
416544,-25.51,-49.2302,PTO_IBAMA
416547,-25.4205,-51.4846,PTO_IBAMA
416565,-25.2916,-49.2241,PTO_IBAMA
416577,-25.5398,-49.1628,PTO_IBAMA
416591,-25.4984,-53.6033,PTO_IBAMA
416622,-25.4289,-49.2671,PTO_IBAMA
416624,-23.5138,-51.2486,PTO_IBAMA
416629,-23.6609,-52.6001,PTO_IBAMA
416633,-25.5334,-49.2063,PTO_IBAMA
416726,-23.3158,-51.2104,PTO_IBAMA
416746,-25.4937,-54.5121,PTO_IBAMA
416756,-23.073,-52.4652,PTO_IBAMA
416765,-25.4454,-49.0547,PTO_IBAMA
416783,-24.962,-53.4775,PTO_IBAMA
416828,-25.6703,-49.3182,PTO_IBAMA
416862,-23.2833,-51.05,PTO_IBAMA
416870,-25.0077,-53.4569,PTO_IBAMA
416906,-25.9678,-49.6682,PTO_IBAMA
416907,-25.2758,-49.2183,PTO_IBAMA
416913,-23.4436,-51.8738,PTO_IBAMA
416953,-23.808,-53.3194,PTO_IBAMA
416955,-25.4625,-49.18,PTO_IBAMA
416977,-25.5173,-49.3211,PTO_IBAMA
417008,-26.1543,-51.5398,PTO_IBAMA
417048,-24.05,-52.4001,PTO_IBAMA
417078,-22.7663,-52.9944,PTO_IBAMA
417087,-25.5166,-49.2833,PTO_IBAMA
417114,-25.5,-48.5,PTO_IBAMA
417119,-25.3045,-49.3151,PTO_IBAMA
417120,-23.0547,-51.043,PTO_IBAMA
417123,-25.5107,-54.5654,PTO_IBAMA
417133,-25.4516,-49.2892,PTO_IBAMA
417136,-25.9797,-52.5677,PTO_IBAMA
417145,-25.4912,-49.1468,PTO_IBAMA
417156,-25.4277,-49.273,PTO_IBAMA
417162,-25.5008,-50.6487,PTO_IBAMA
417166,-25.5,-48.5,PTO_IBAMA
417194,-25.5497,-48.5811,PTO_IBAMA
417214,-23.478,-53.0855,PTO_IBAMA
417215,-25.5,-48.5,PTO_IBAMA
417227,-26.2027,-51.0547,PTO_IBAMA
417236,-25.2749,-54.0747,PTO_IBAMA
417246,-23.3102,-51.1627,PTO_IBAMA
417299,-25.5138,-49.2886,PTO_IBAMA
417302,-25.5,-48.5,PTO_IBAMA
417307,-25.5185,-48.5186,PTO_IBAMA
417343,-25.4195,-49.2646,FINAL
417357,-23.304,-51.1691,FINAL
